time,cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,CPI
270.9832699,1334560031,1132714401,25364760,5513735,38160321,39607,927077,2022,25015075,65693,2122,2490,99248,10608459,11325193,1.178196401
271.2836934,1338599069,1131517529,25493173,5662823,38518955,35037,879234,1333,25119704,69120,2071,2427,96714,10918559,11693128,1.183012224
271.5838897,1344916824,1119869248,25747099,5813223,38773896,30258,944195,2047,25361558,73735,2114,2252,92511,11275805,12099725,1.200958796
271.8843144,1344425506,1110744201,25983428,6181772,39229557,32561,921042,1495,25793752,79377,2112,2558,107533,11533943,12395693,1.210382647
272.1847375,1342287794,1086592030,25855270,6037789,39546931,36668,989521,1969,25278123,79575,2256,2424,97299,11806831,12706326,1.235319013
272.4851336,1335392385,1064404965,25632133,6580306,39980519,31609,1084465,1870,25372039,86002,2301,2523,91318,12439773,13311615,1.254590526
272.7855762,1335995428,1033266896,25189585,6734745,40525344,31817,1161160,1823,25783008,96621,2484,2511,93382,12834105,13840370,1.292981933
273.0859949,1340776719,1036304092,25262637,6755488,41693362,28445,1157017,1679,25684279,105426,2591,2558,94091,13843137,14759155,1.293806258
273.3864207,1342331059,1022785351,25134906,7370034,41948701,33064,1419940,2463,24984624,108422,2550,2461,107423,15059541,15942002,1.31242695
273.6868358,1342298392,1047882837,25790999,7726430,43930404,38945,1512994,2451,25365386,118436,2892,2422,118680,15692463,16693050,1.280962284
273.9872449,1342147033,1024124033,25205182,8144824,46015880,39206,1654987,2797,25043204,127244,2878,2409,113640,16703083,17931231,1.310531722
274.2876758,1341074105,1028735267,25302829,8590635,49335622,32799,2077215,2539,24868019,144748,3229,2380,120783,18614889,19764872,1.303614397
274.5878696,1334774936,1007963505,24655555,9000120,52898497,31396,1987375,2676,25003315,158846,3290,2342,121114,19937870,21254979,1.324229428
274.8883117,1330931816,998997503,24023277,10529286,56229708,32496,2569785,2898,24585562,173922,3453,2769,116708,21909233,23039114,1.33226741
275.1887515,1338205165,984535890,23373676,11016446,62217878,35259,2881706,3109,23844141,200812,4021,2608,118808,24864986,26392701,1.35922436
275.4891964,1334208802,942881526,21929880,13199463,70974417,38252,3858549,3331,22613347,232576,4625,2628,119818,29924804,31036738,1.415033347
275.7896554,1334864079,1087415296,17816831,18787862,106607061,342515,6410409,815896,17986603,367852,566078,2924,183597,39767150,42286333,1.227556835
276.0901024,1343381272,1002223005,7873739,28870531,47630662,619404,11374028,2114674,8102597,996293,695779,4372,391253,10338098,13731632,1.340401553
276.3905916,1343695967,802227244,7230818,35160095,55855276,60335,14027809,518589,7216948,1505876,602079,4306,170184,15249534,15727838,1.674956787
276.6910427,1342240070,805872722,6930047,36263410,69731610,338569,12156817,1658403,7177091,1764451,683053,3877,152427,14052690,16856979,1.665573276
276.9915237,1341537224,746851088,6696588,37963078,85013380,41923,14159105,1872136,6963937,1734820,674548,3718,107445,18670164,19269936,1.796257976
277.2918957,1329559156,753053943,6049968,42535492,82561177,37139,16060801,2276327,6485701,1866137,682910,3706,102277,17665112,17642949,1.76555633
277.5923527,1340210072,701177255,6285107,37215481,67203938,37799,14886495,2088649,6099045,1403341,594375,3643,101153,17104072,17448788,1.911371287
277.8928361,1337722526,817012219,6883802,35344355,75711995,36259,13784258,2288119,6466460,1476958,606993,3390,100339,16026729,16448235,1.637334785
278.193318,1331089861,979753727,8401752,35166059,113757731,39436,8780125,2746659,9372186,895418,412543,3675,101477,13562870,13268724,1.358596374
278.4937747,1345379609,896998480,13404949,27043673,74938777,31059,14250164,820079,12783283,3444377,151123,3568,104526,14943617,16089246,1.499868326
278.7942289,1340756092,774822794,12981113,27773906,41654606,28892,6806849,3367280,11446986,4839914,1434689,2265,117047,13917108,15596919,1.730403522
279.0946695,1337897587,1506206474,19619532,14575663,60509148,31384,4768616,4665,18291556,76508,3584,1624,105931,13928866,14839887,0.888256431
279.3950926,1335204175,1150692927,17791982,22339581,64129691,30316,7406912,5381,18783434,132679,4955,1792,117248,22746060,24020351,1.160347947
279.6955184,1335758986,1076923742,19104235,19328087,59132940,32235,6829295,5165,19519166,139053,5020,1752,114487,20860034,21478770,1.240346864
279.9958833,1330309998,1055515695,15518648,27760950,73234141,32800,11340158,6825,16601459,158638,6399,1833,113701,27908012,28307411,1.260341276
280.2963052,1339404347,1114241666,14920709,32804666,83177504,27431,14903093,7569,13791513,170824,7988,1917,116624,31004977,31825431,1.202077061
280.5967161,1342671853,1131878002,13163042,38537828,93829191,25887,18918859,8368,13017407,185061,8873,1855,114290,35293025,36363335,1.18623372
280.8971392,1337365587,1108109839,8799845,52614841,118812813,24146,28786259,72842,8418098,231187,9176,1795,112568,44892448,44906856,1.20688901
281.1975853,1343346962,1192370755,10113544,23171942,88254517,735900,7019535,2654533,10337518,837978,467783,2010,283972,9728831,13897924,1.126618509
281.4980348,1340117744,913071164,7943443,29921754,49072313,25014,10798758,231900,8154725,1288757,385118,2010,109994,12782422,13586213,1.467703501
281.7985017,1338271626,898720032,7319573,31974027,45727312,27541,13540102,243942,7439993,1220780,431231,1992,116592,12578781,12458933,1.489086232
282.098946,1339525981,934569287,6912771,33116213,46064840,154647,11623516,671381,7449131,1197350,533836,2529,184412,10982664,10958694,1.43330837
282.3994089,1341484699,790604800,6834668,31461965,41951458,28935,11731111,342412,6737024,1357052,434724,1924,99941,13717061,14064562,1.696782892
282.6998823,1336173954,813175695,5959023,36479794,45538478,272301,13359038,979235,6579611,1356010,650594,2656,211037,11796567,12209285,1.643155301
283.0003284,1336312489,767602296,6728679,31752892,39788022,28166,12130922,334335,6525319,1454382,430501,2009,114005,13129071,13706916,1.74089173
283.3007679,1342159943,777891823,6653168,31710422,40332059,126417,13153032,575424,6543507,1450061,482835,2064,147086,13097499,13041933,1.725381221
283.6012209,1337665436,758332145,6348056,34300394,44300273,159651,18649896,759225,6054531,1294739,584535,2694,165208,12483428,13403957,1.763957185
283.9016698,1332657358,723907745,6349222,32522938,39265630,30978,12254588,363793,6607606,1529580,470829,1920,105982,13051236,13429807,1.840921536
284.2021445,1332820720,719980947,6325320,33155775,39012442,25711,12387302,371316,6622225,1448812,467366,1902,105844,13172870,13466085,1.851188876
284.5026147,1337822178,734497319,6282567,35280102,42975725,55136,18520447,379822,6043341,1346978,459408,2044,84209,13338688,13916923,1.821411928
284.8030865,1335916720,748106104,6652405,32839353,40974294,80220,12180454,415551,6789691,1298360,479380,1899,65220,12960264,13249848,1.785731613
285.1035491,1340344718,784046423,6648759,33991925,44325362,84248,11911365,445119,6516695,1315954,419869,1909,64561,12295306,13322813,1.709522139
285.4038664,1338924018,863884452,7346297,31313638,56688639,80287,10439642,750832,7106555,1186108,369838,2016,63756,13564640,13950235,1.549887852
285.704302,1342130337,993668007,7532592,34030123,96445934,79804,9108634,1656197,8237259,826654,333499,1673,61802,11777926,12320408,1.350682851
286.0047362,1336469836,907547883,10741383,31007486,77181599,75368,6608905,575525,12741731,3961349,56637,1897,59453,12211737,13256183,1.472616334
286.3051858,1338918897,799085184,12913338,27894085,39385256,74830,10326919,987,13171973,7871566,1833,2341,66025,21239664,21536672,1.675564663
286.6056496,1332613942,766315692,13697148,27037276,36092278,81056,10125757,1036,13527031,8222682,1942,2441,68380,20071493,18611196,1.738988195
286.9060649,1327486541,522110200,8028546,26748148,36801192,75262,2389594,10280074,7066600,2165523,5043083,2060,62773,8329667,16951849,2.542540906
287.2064905,1324120909,1716182961,17483663,7070329,52517894,81025,970950,3348,17912127,45763,2651,1733,64506,8488317,9374780,0.7715499682
287.5069096,1332980456,1480405829,20824387,6425934,46934738,81161,967993,2804,20250710,53657,2378,1476,63545,7445335,8580597,0.9004155684
287.8073452,1340189649,1411852614,21666954,7091061,45910468,79026,1072051,4048,21433826,57121,2438,1572,52759,9252990,10219646,0.9492418937
288.1077632,1336703504,1244667759,22240289,9512566,46971268,78114,2041613,3370,22600080,68360,2645,1476,73197,9968020,11187075,1.073944026
288.4078876,1333583506,1158565390,22457177,9823203,47209738,75467,2897221,4315,22680242,81491,2799,1254,68614,9822534,11327725,1.151064513
288.7083134,1336746848,1164679609,22772405,7554872,42621220,78753,1954737,2870,22828015,77152,2913,1389,61422,9474607,10431649,1.147737831
289.008729,1327445339,1130507982,21997802,10119085,45650253,80231,2373878,3222,22807846,83960,2675,1395,62026,10342782,11989510,1.174202536
289.3091374,1330400982,1093971441,22137064,12757557,49131696,78084,3401431,4069,22549672,104447,3300,1479,64188,12467445,13859591,1.216120396
289.609556,1327888263,1101199408,23096916,8923576,41443778,81152,1667752,3803,23550822,87880,2842,1431,67154,11015950,12093164,1.205856318
289.9099748,1328739954,1117504045,22937343,10327627,44414992,81619,2356588,3373,23042202,79874,2606,1330,67160,10381336,11854760,1.189024738
290.2104034,1333329202,1097072387,23130590,10436968,45369543,79127,2582535,3879,22967924,118405,3801,1572,73803,12463958,13211615,1.215352075
290.5108171,1331995122,1078902614,23328016,9517444,43572917,79373,2000617,3835,23940447,101473,2848,1458,66756,11328371,12472019,1.234583274
290.8112502,1326484641,1068184176,23248429,8509796,41472015,82325,1668959,3113,24234017,85609,2397,1416,64455,10151298,11246710,1.241812668
291.1116795,1330541131,1081627976,23425543,10306781,44789179,77524,2182751,3357,23992112,100416,2682,1386,68226,11498261,12695868,1.230128252
291.4118692,1323491135,1075200408,23605690,8946241,41829511,78590,2074380,4666,23563023,102222,2983,1529,72004,10806412,11540147,1.230925068
291.7122818,1332639115,1082284312,22519277,12328521,47830091,79739,2888228,4771,23130352,121517,3509,1602,69109,13374699,14614734,1.231320735
292.012691,1340646136,1098212380,23740591,10301731,44539682,83149,2189187,4284,23515905,107081,2984,1554,69358,12229268,13323169,1.220753071
292.3131178,1324111870,1087480927,22614621,12085099,47753267,86009,2647776,3737,23367232,107938,3026,1646,69112,12774819,14058706,1.217595488
292.6135406,1331443702,1097926496,24089225,9340038,43297752,82675,1778856,4535,24288985,92681,2577,1568,68178,11615485,12438345,1.212689289
292.9139535,1337013902,1111025783,24073703,9588522,44625176,87234,2462355,4284,23237857,98108,2718,1518,70708,10817875,12021789,1.203404928
293.2143771,1323884091,1078073815,22606094,11997849,48241877,84571,3179864,4643,23036586,119417,3354,1681,74564,12604429,13832276,1.228008762
293.5148035,1335755415,1096787860,23023840,11388758,47106495,91764,3190231,3801,22939727,133145,4033,1527,77481,13811754,13717959,1.217879468
293.8152364,1345434598,1111603594,23090659,13137073,51346464,93861,4132445,5026,22281955,127301,3580,1509,75389,12369919,13982146,1.210354667
294.1156574,1318042979,1106189022,23536363,10201406,44774089,99180,2618416,4376,23364079,113382,3515,1491,74578,11884598,12384149,1.191516958
294.4158831,1326080602,1103608855,23933453,9189392,43705903,87648,2502407,4398,23539957,107571,2937,1499,72158,9894691,10987299,1.201585685
294.7163069,1334834625,1102453234,22744337,12302387,48915887,87770,3171608,4534,22558495,126710,3721,1676,71662,13485811,14600399,1.210785713
295.0167241,1336303505,1130665236,23647007,11242274,48004427,86293,3433236,5327,22817743,123078,3530,907,80656,12173600,13204104,1.181873699
295.3171578,1332036215,1126596012,22105109,16145477,56948287,93852,5281584,4501,21758994,152026,4429,725,79007,15215801,16194716,1.182354811
295.6175815,1324341587,1102975308,21066428,16125054,55547904,92598,4932402,5034,21919981,134150,3871,638,77573,14797630,15940187,1.200699215
295.9179831,1331758437,1112632146,20648088,17881104,59334838,83628,5196548,5618,20936445,143135,4318,659,70097,17319611,17948493,1.196944059
296.2184291,1327415753,1100392815,18395504,23739575,70342242,86133,8119333,7123,19042176,150176,5064,566,68004,20299674,21126643,1.206310815
296.5188545,1329445210,1146966606,20368853,18227457,59358715,90641,6396670,6072,20131471,172639,6215,707,72103,20007577,18920577,1.159096702
296.8192169,1333133341,1160107992,16021354,31040566,85438335,90687,14047289,8454,16113335,193759,7153,596,74746,24018025,24622986,1.149145899
297.1196431,1334187683,1211962452,11808133,46061827,118731079,107923,20800554,8947,11292337,337145,7913,716,67841,33678481,33748672,1.100849024
297.4198713,1330920929,982356127,7325327,53554201,127176243,327466,17648969,460439,8176765,496519,143456,696,32872,30013491,33560840,1.354825294
297.7203435,1337028904,998263002,10297631,28649927,68554100,140518,8339262,442977,9969694,978403,326143,1669,33192,12934873,13202496,1.339355362
298.0207985,1325124470,1080127825,8083791,27645884,58582714,151411,10573919,326665,8384234,989098,314430,1976,32932,12006668,12007643,1.2268219
298.3212348,1333428260,1056737467,7871528,28091129,62987707,138246,8296213,466147,7836154,959042,314754,1657,28756,12240895,13059409,1.261834942
298.6217009,1332775478,982290870,7491986,27754392,61095579,135387,8876941,490047,7349429,1056917,324266,1666,23987,12473085,13203849,1.356803284
298.9221317,1342404386,1080303697,7838999,27283061,66163046,138415,12447138,604860,7814256,881453,277406,1511,24655,13210210,13497176,1.242617599
299.2225695,1336744956,1161260619,7996261,28487365,82993826,145152,8707578,1631180,8675382,783059,305932,1433,28936,13456677,12677217,1.151115378
299.5230096,1343698425,1287412291,7678034,27356382,104336509,134655,14918557,2540788,7171295,554777,273809,1244,26973,15112769,15502814,1.043720364
299.8234735,1335572693,1033229190,11578381,28221282,89030778,130693,14489393,797777,11516452,3334440,57240,1142,25841,15358056,15323854,1.292619978
300.1238803,1330192301,810564181,14115528,25135466,38832780,130041,9462667,1500,13777535,5821726,1171,1218,28486,19871983,20327743,1.64106968
300.4243791,1325342377,799866678,13881120,27416642,37185076,129901,9885116,1495,13876354,7490156,1592,1348,26701,18614080,17854476,1.656954107
300.7248042,1331177768,554098867,7455691,29883124,40231964,132061,3250788,9171796,7733232,1491419,6172711,1112,23672,9981282,18656381,2.40241922
301.0253382,1335435936,1590800981,19021175,6616208,49644486,137458,863529,5309,18979938,44081,1959,608,27926,9561857,10530040,0.8394739203
301.3257562,1339378858,1263676342,22054824,6097876,41500991,136007,869566,3138,21684273,54203,2052,487,28978,9587505,10686909,1.059906571
301.6261775,1336900665,1201381464,22673812,6133288,39669071,136288,952488,3781,22551848,59420,2004,475,27770,9336355,10356332,1.112802807
301.9266018,1338077756,1152643169,23554295,6288245,39174435,133423,1010410,3067,23339674,59605,1995,550,32875,9749584,10747028,1.160877704
302.2270293,1346095545,1149160002,23577820,6480087,38892264,129948,1091676,3937,23085370,60589,2031,665,29382,9671094,10815777,1.171373475
302.5274408,1340425464,1132833256,23475935,5978394,38083890,132661,906666,2865,23234568,63154,2012,502,25458,9495386,10472159,1.183250454
302.827865,1335144907,1112595927,23174207,6226531,38141851,133046,979792,3830,23019307,62396,2097,457,24130,9775286,10760589,1.200026779
303.128268,1337526910,1112299749,23250636,6762233,38870596,130551,1120584,4205,23095273,66816,2250,514,36215,10235041,11254859,1.202487829
303.4286948,1344397888,1117399485,23876950,7034243,39644714,129089,1303775,4481,23257315,72292,2365,568,25736,10636222,11767950,1.203148834
303.7291238,1341138360,1109117293,23964779,6580094,38938336,133957,1130260,4020,23483277,67697,2145,421,22087,10345689,11402574,1.209194346
304.0295542,1343268102,1108571409,23927698,6797198,39212594,143977,1243896,4519,23255981,69936,2209,547,27549,10445817,11530193,1.211710938
304.3299671,1339344705,1114567938,24067791,7546505,40410759,134365,1484260,4418,23907577,80993,2356,565,26959,10795078,11844917,1.201671661
304.6303964,1329453460,1051063344,23154477,7845515,40817903,134570,1568264,4242,23866738,88925,2489,731,35559,11302392,12419769,1.264865213
304.9308095,1335892826,1066664593,23477046,7474376,40172373,125808,1344260,3395,24028118,83472,2461,535,28626,11729562,12648433,1.252401959
305.2312399,1337825814,1084996423,24215479,7180206,39535780,131920,1417356,3714,23981432,74830,2233,571,23505,10307278,11506191,1.233023248
305.5316659,1342332260,1081652022,23989268,7738558,40812365,135720,1435503,3274,23815168,84109,2539,553,25910,11790109,12757428,1.241001942
305.8318641,1339490798,1087941379,23952314,8329865,42148523,136024,1801792,4219,23200391,82070,2450,625,24419,11396936,12736477,1.231215968
306.1322862,1335233078,1064955069,23507902,7611350,40876681,129414,1517020,3351,23882737,79514,2395,532,28019,11095595,12205293,1.253792875
306.4327097,1340438567,1076191827,23919162,7902143,41235729,133610,1725860,3942,23115998,88061,2573,638,29044,11695205,12723436,1.245538698
306.733122,1339863378,1079757295,24032513,8433328,42324253,129126,1810489,3624,23707765,89569,2735,626,28076,12331432,12973047,1.240893101
307.033553,1333515749,1055783333,23720398,6811756,39653346,131844,1230601,3318,24076956,72652,2217,559,24040,10128785,11418064,1.263058155
307.3339716,1323872237,1033633532,22543303,9626334,44161862,133907,2142409,3819,23413310,96071,2795,550,24057,13250475,14614646,1.280794591
307.6344067,1337390363,1048822881,22651328,10614174,45496013,132697,2479436,4384,22750876,102516,2949,556,27088,13723861,14950330,1.275134617
307.9348228,1339063824,1063206229,22935574,10725544,46375882,130048,2716137,4181,22396121,99335,3288,598,30101,14527172,15517873,1.259458219
308.2352534,1328891723,1046412667,21814451,13018519,50247151,127987,3575148,4429,22587976,113264,3487,628,30878,14955628,16360910,1.269949958
308.5356811,1336330558,1083868889,23193774,11168666,46884124,132449,2811951,4350,22823270,103681,3289,583,24593,15092370,16020368,1.232926391
308.8358625,1338562319,1086624092,22471004,14024556,52149260,140054,3907364,5562,21838959,118214,3822,667,25236,16505127,17404501,1.231854078
309.1362744,1336939898,1073625419,22752476,12176772,49290529,132219,3464680,5156,22550897,115554,3665,628,24998,15474241,16221784,1.245257307
309.4366982,1332470997,1064759101,21666914,14395585,53667972,129758,4542662,5241,22115270,128972,4053,493,26752,16994599,18469729,1.251429545
309.7371114,1338247955,1081517426,21151010,17000114,58256822,128365,6278403,6353,20458696,134531,4475,809,27474,18115612,19134722,1.237379928
310.0375419,1338289410,1085448512,20931381,16953256,57355292,137492,5167600,5674,21125899,119797,3984,683,26535,18396907,20081737,1.232936795
310.3379719,1346264308,1106595406,20768391,19489958,63729474,128027,7523374,6205,19967668,136940,4626,827,25368,20113351,21714408,1.216582231
310.6383987,1340581264,1094319767,20564917,18343024,61357367,137792,7481556,6446,19552964,125848,4786,644,24343,18844091,19824144,1.225036141
310.9388304,1341997163,1116916734,20775396,19441965,62737067,135829,7819385,6652,19832213,130518,4638,773,24401,19429634,20913461,1.201519435
311.2392621,1344240684,1081526370,19680478,20672228,64731034,140457,7432988,6640,19354467,128752,4729,698,23945,21348506,22896201,1.242910687
311.5396892,1339994729,1109399611,19482713,22389728,69951845,127951,9235665,6861,19097277,140928,5314,839,29806,22623897,23852928,1.207855777
311.8398653,1331025650,1048641573,18473997,22400546,69796756,133065,9705295,7334,18282724,156994,6089,769,30629,22354173,23279302,1.269285602
312.1402776,1336824849,1081523461,19294658,21714468,68144626,138996,8643465,7255,17965116,159375,6462,842,27949,23812229,24107732,1.236057189
312.4406979,1341003035,1093679685,14852116,32197580,88288455,134799,14220566,8752,14770356,171779,8075,881,24905,31954909,32329542,1.226138744
312.7411165,1343808603,1093484149,11693213,43703843,112597610,131154,21407112,10331,11737050,213981,10590,920,27657,40083408,40762040,1.228923715
313.0415497,1339776329,1102677216,9112326,51680842,130576340,133170,26448609,11460,9350960,227385,11997,1017,26614,45329847,46438939,1.215021322
313.3419675,1340713626,1132144310,6551864,56946925,142497556,155680,33533114,12525,6561312,233463,13446,894,31705,48598545,49321541,1.184225027
313.6423969,1342654662,1105147944,5134627,68815159,166607986,142865,36560811,3783,5110618,272246,4454,587,20629,54314555,54837374,1.214909433
313.9428522,1339652361,872330304,3343163,64683680,137959390,133440,32587096,138729,3616246,391251,30329,560,22086,38951737,39570758,1.535716866
314.2433536,1341294598,1060822732,10524953,25519693,95322077,108259,5747629,2424454,11529754,691009,285090,1317,34699,13374259,13842600,1.26439089
314.543823,1336938299,1081427268,8386168,26262101,49461919,106264,9974213,135069,8007329,1227643,353827,1666,31107,12495182,12461266,1.236272044
314.8442871,1340723541,970027877,8166710,29727479,48550977,124445,10151367,172803,8019292,1085993,329002,1798,28967,11543005,11669083,1.382149496
315.1447301,1338156595,965251060,8392332,31183884,49890031,141347,10700914,210735,8065582,1198449,344287,1705,36545,11383082,11279739,1.386330096
315.4451994,1343530296,929828426,8013762,28408267,47993350,109644,10314333,253749,7823016,1114794,299654,1778,26225,12328497,12666330,1.444922803
315.7456498,1339914381,964181211,8275065,29681691,55102293,107473,14167348,290736,8343139,1136968,331652,1555,25802,12700459,13285682,1.389691446
316.0461143,1335567077,1051360869,9129391,31745341,73553176,108256,11499505,552607,9171657,1016114,291279,1756,27759,12780524,12421019,1.270322224
316.3465597,1338226370,1070660404,9319923,28817341,94962522,103067,6400220,889149,9144005,744036,229923,1470,21158,10605838,12102111,1.249907408
316.6470072,1331019000,976871991,8424819,26321663,115057955,100865,8648656,575730,9123260,2298316,87725,1337,26771,16467328,18129917,1.362531644
316.947462,1335557433,813184587,14095346,29038505,39613638,100380,9906932,2264,13910951,7588981,1518,1286,27849,18888150,18755345,1.642379177
317.247865,1336587244,653687139,12330760,31749627,37989932,104033,11118487,2301,12902068,8570237,1780,1355,29719,16839939,16513522,2.044689522
317.5482889,1334153095,657346889,10374440,27747533,40360460,102353,5380390,5102383,10818042,4440715,3697602,1239,39783,14998727,20659946,2.029602813
317.8487663,1337977986,1091900424,18365666,12890215,45284941,97060,1220330,4849746,15655023,254664,2669893,804,34211,10067174,13108921,1.225366303
318.1491588,1329740341,1137984538,23547752,6067277,38891383,113563,1013364,3885,23490934,66639,2164,559,40727,9546695,10091511,1.168504753
318.4495765,1327232136,1105625394,23516476,5560494,37816569,92251,971349,3559,23308308,54166,1893,556,29515,8203715,9204030,1.200435648
318.7500063,1335782929,1098898370,23397263,7114342,40905435,94240,1289645,3786,23241980,67116,2207,578,25594,10440517,11321188,1.215565484
319.0504226,1329330863,1044871578,23238475,5754958,36939198,127647,940614,3535,23611407,64773,2031,598,27931,9192649,9869057,1.272243299
319.3508443,1339238511,1040317239,23116489,7621368,41239833,130157,1450776,3967,23250740,72582,2172,556,26642,11055734,12503979,1.287336652
319.6512708,1341589053,1070934734,23447817,7647993,41320843,133267,1415890,3916,23287715,76343,2389,701,31429,11286584,12278801,1.252727183
319.9516772,1328272039,1063745434,22982884,8641119,43316237,133571,1601662,4205,23194424,74903,2250,532,27760,11791234,13023766,1.248674727
320.2518649,1333328220,1065015461,23290643,7910121,43259589,132476,1622484,4004,23101330,69014,2119,652,30896,11067506,12314072,1.251933206
320.5522916,1332697909,1053999348,22590315,10434305,47679345,130195,2131542,4674,22837965,97214,2837,490,26318,14846479,15796721,1.264420051
320.8526922,1331939847,1036259067,22280892,9967941,47146774,127696,2111251,4317,22953935,88560,2482,625,25360,12682690,14110908,1.285334806
321.1531299,1325661517,1044233583,22566585,10016265,46808029,131264,2230408,4371,22921444,101714,2895,628,24580,13530596,14783545,1.269506688
321.4535487,1326902324,1036024440,21975019,12398262,51179265,139712,3289266,5009,22436050,110547,3162,649,28380,14481621,15467878,1.280763535
321.7539777,1341653066,1074533135,22135536,13398553,54047693,126669,3651466,5224,22038516,118180,3448,716,25449,15567856,16926567,1.248591618
322.0543863,1337732180,1070881689,22425747,12465043,51921197,126425,3085507,5567,21864940,107381,3148,791,26485,15669818,16654595,1.24918765
322.3548072,1331604277,1068672166,22138755,13829614,54339069,127137,3578181,5454,22743687,110511,3247,607,23564,15617759,17201071,1.246036268
322.6552303,1336538720,1077540702,21756585,14784090,56113716,130306,3951694,5030,22229156,116269,3514,692,26902,15982332,17781665,1.240360311
322.955673,1327053356,1077242477,21473367,15663710,58351414,128666,4584745,5713,21802275,119101,3717,589,24190,16984889,18266540,1.231898467
323.2558874,1329516754,1070590653,21170397,16586458,60554361,131968,6052372,6458,20343897,140156,4928,721,28735,18335614,18855918,1.241853504
323.5563185,1333552130,1086611753,19716470,20871697,71459267,127472,8988295,6826,19055369,141268,5040,562,22028,19308733,20748578,1.22725723
323.8567309,1330210327,1058847567,18296063,22756844,74276148,131105,9707508,7199,18397825,145867,5338,764,22199,20950970,22240189,1.256281233
324.1571528,1334712971,1090114454,18610265,23043760,75864751,111507,9955250,7287,18283417,146311,5538,725,21924,21151825,22688283,1.224378749
324.4575721,1342309668,1096410150,16255419,29398157,91703053,74115,15624829,8752,15439859,152311,6939,842,26338,24433166,25910408,1.224276944
324.7580052,1335152799,1116241261,14128562,34673837,100288123,74529,18378907,9158,13934404,160228,8977,918,28250,30509409,30681963,1.196114895
325.058419,1327596745,1102011657,12278842,38727431,112175652,75607,21388023,9708,12972477,167287,9336,933,32371,31646136,32491300,1.204702996
325.3588679,1330033425,1180094633,7999042,52776905,144351070,74473,32834711,11710,7090180,154213,12414,851,25446,39522898,39782729,1.127056583
325.6592877,1328050947,1058424222,2993254,68359903,171264550,77168,36081320,47967,3230524,247588,2402,680,19066,47269764,46465547,1.254743532
325.9598738,1333352869,1056276320,11121858,25741758,80091511,75869,9994371,2028480,10352047,572877,290176,1132,22211,11981400,12179296,1.262314457
326.2603214,1327247741,929277594,8124574,28498960,44237299,78898,12032004,122006,8289943,1254134,366901,1915,22280,12521732,12471511,1.428257551
326.5607704,1338744668,1074782512,9252204,29449074,49656245,75714,10523278,178957,8508505,1189209,332064,1602,20291,10309875,10384032,1.245595879
326.8612104,1339997781,1093507282,9444028,28306746,56019352,72772,11842454,231774,8964157,1101892,315574,1800,26634,10716374,11124895,1.225412764
327.1616615,1339549932,1037327763,8925511,29577274,59118490,71482,12044753,274197,8810746,1045054,320861,1651,24775,12337054,12901123,1.291346843
327.4621063,1327437258,1101421047,8892212,25217746,57203579,73138,11095629,356273,9097421,778438,261507,1565,25526,11758622,11596917,1.205204187
327.76255,1331326537,1108170918,9617572,29356359,70845068,76672,10262294,602209,10150138,758647,239272,1387,20687,10904960,10819743,1.201372925
328.0629822,1325754841,1111426216,9619168,29887240,80441091,81382,12357423,778793,9517071,764150,272824,1542,22726,12141862,12153210,1.192841074
328.3634429,1332388560,1194782894,9369720,33996784,101453956,74191,17846770,1244945,9113395,716166,298403,1963,23392,13568686,14281305,1.115172109
328.6638871,1325158016,940871901,11037083,30272334,67514383,81209,8349466,107139,11533337,3983365,39915,2290,20571,18047262,17077531,1.408436169
328.9643505,1330105305,827049554,13913885,26445308,39914831,80160,9981833,1910,13660334,7829598,2145,2345,23424,22312812,21932017,1.608253458
329.2647724,1338989095,837045054,14320865,27489446,40656417,77610,9824104,1944,13735074,7512167,2271,2235,23461,20698199,21517100,1.599661916
329.5652073,1334594664,559329555,7876537,29568272,41006307,75098,2780671,10429944,6259415,2198383,5470028,2239,20826,11169214,19071791,2.386061405
329.865707,1327036938,1343515821,21300248,7223369,46561443,75222,1296615,123765,21270433,54818,13388,1604,26217,9878690,11297845,0.9877345077
330.1661415,1329938871,1158006252,22831709,9071408,45257362,76843,2025264,3973,23078744,74183,3023,1553,32324,11630093,12716222,1.148472963
330.4665572,1335390325,1120105861,23443438,8210029,43042675,75756,1596464,3265,23626510,74524,2711,1672,51264,11297677,12438917,1.192200105
330.7669846,1333225098,1126265079,23588363,7642368,41923525,78732,1685660,3163,23841222,58173,2322,1497,60309,10119297,11446632,1.183757823
331.0673939,1329502274,1074158060,23539492,7595234,42109227,78052,1708205,4394,23293975,79007,2749,1419,62508,10847574,11942986,1.23771568
331.3678344,1340089336,1106216973,23536885,8043810,42418524,75709,1549941,3581,23655178,70787,2758,1772,70891,11351364,12754032,1.211416357
331.6682729,1339000602,1083641239,23400351,9363526,46133085,71201,2692930,4546,22584247,91390,3142,1671,82876,11666382,13128971,1.235649359
331.9686972,1332628911,1084380287,23530454,9296617,45251351,53852,2252287,4027,23547110,85984,3058,1452,67129,12494182,13543099,1.228931332
