time,cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,CPI
576.2105423,1335397599,1949665641,23491059,302116,5644314,264947,44726,35032,23518020,6523,2576,2881,129727,199834,296740,0.684936725
576.5109805,1320228977,1955549754,23513855,91351,4981694,241278,87347,80357,23375630,9049,4698,2988,111711,104567,149934,0.6751190934
576.8113659,1323129436,1956913818,23147236,616895,5348266,256630,56626,38992,23085512,7105,1053,3497,155041,500222,1098226,0.6761306624
577.111785,1321455615,1930965126,23080130,178273,5251010,307093,31853,39586,22532743,9433,4177,3416,137836,186009,282295,0.6843498089
577.4122287,1343868180,2030972017,24201835,508626,7470623,248986,83719,81512,24125589,7075,1075,3362,121965,118580,225417,0.6616871965
577.7126411,1344794016,1993680493,23879648,201153,5753772,263846,21035,1545,23196616,8749,3729,3618,162549,220741,257136,0.6745283513
578.0130548,1334077661,1958098443,23789480,333305,5407295,266518,94886,72959,23873435,7832,1018,3009,129358,123599,273654,0.6813128654
578.3134607,1332527840,1908185130,23286340,604482,6706337,245343,19717,8609,23744817,7952,2520,3290,168058,507170,867875,0.6983220962
578.6138742,1335758816,1941684585,23162953,315866,7380075,270100,88224,100605,23412929,8680,1077,3176,127596,148297,180426,0.6879381061
578.9142824,1331704198,1952098583,23353593,363699,6411175,266489,38631,40886,23430870,7623,2724,3009,137609,203194,320873,0.6821910582
579.2146917,1339944893,1994721930,24139545,203411,5779587,275079,131343,133945,23588145,9259,3633,2735,135399,109820,166827,0.6717452056
579.5151065,1330182633,2006752612,24149563,204964,5333898,265527,46311,40753,24088214,9166,5493,3325,152305,165857,263877,0.6628533209
579.8155471,1323580446,1952889607,23405399,451213,5395016,285774,62474,41037,23389971,7258,3542,3638,154954,498970,490231,0.6777548722
580.1159621,1329785340,1964949186,23956891,231059,5094785,250795,42095,40853,24129055,7879,2530,3324,120028,97710,158099,0.6767530425
580.4163723,1335158511,1931763743,23368218,541045,6794328,282707,43487,41481,24050197,7283,1105,2961,159576,498221,1148847,0.6911603532
580.7167803,1338871389,1986514093,23793519,420453,7208822,291811,97466,134429,23712232,9018,2769,3338,118503,83155,138771,0.6739803124
581.0172169,1335359882,1981218782,23696574,225198,6084876,291492,45161,42498,23973267,7761,2972,3622,145981,184357,324887,0.6740092988
581.3176449,1327960877,1961833006,23436269,647922,7094403,285621,121107,60152,23831713,4788,1047,3074,118612,119879,346665,0.6768980198
581.6180807,1336025639,2025056802,23972088,305653,7017639,245455,133375,123053,23525130,5365,2173,2901,110741,106461,113984,0.6597472415
581.9185053,1334774638,2005081863,23998007,354600,5501133,264209,52876,43126,23771506,4843,2469,3299,125425,141757,248145,0.6656958315
582.2189174,1332954371,2000682260,23965093,571473,6933068,256142,104318,101650,23895428,6848,1120,3489,125905,131589,238689,0.6662499077
582.5193382,1329191869,1999493900,23489576,500387,7628635,260386,108367,141355,23537566,5208,2751,2957,114154,114593,150591,0.6647641531
582.8197679,1338596304,1995038463,23687097,501909,7618641,268039,139061,154138,23222816,5752,3141,3252,125873,164363,280569,0.670962655
583.1202076,1328923557,1984409004,23542935,399705,5976065,256291,58238,44247,23405472,4630,2849,3160,133222,192791,234109,0.6696822854
583.4206444,1332051921,1978354587,23605895,237979,6113075,259311,130154,133309,23768735,6954,4088,3191,131706,133148,205248,0.6733130298
583.7210373,1334023226,1996353359,23694848,304571,5541129,258193,26850,2153,23332745,6202,4797,4229,155142,213331,435037,0.6682300105
584.0212411,1339557641,2014310120,24224340,391521,5296808,258252,86824,82175,23864223,5554,2439,2570,118695,135310,292612,0.6650205585
584.3217326,1332985666,1939941901,23708792,82795,5143790,254492,75503,85009,23657801,9258,6847,3759,177163,169419,300594,0.6871265914
584.6221207,1322867857,1842002800,22515002,711563,7723174,394637,110081,52102,23335228,4499,1218,4699,177403,296832,1108443,0.7181682118
584.9225678,1332604113,1981255889,23638603,209573,6362185,539371,80690,84678,23436956,9902,3346,6123,186049,236361,402880,0.672605755
585.2229719,1355850323,1977049412,23747374,425062,7149623,461934,63185,41088,23637971,6523,3250,3912,155855,257628,446076,0.6857948591
585.5233747,1349544278,1958738755,23473705,510039,7362468,466912,144280,154632,23638531,7558,804,3668,162024,221480,333644,0.6889863564
585.8237945,1350816584,1974307453,23435360,370801,8011298,494500,100896,102264,23491726,7203,2558,4907,178450,329456,436922,0.6841976826
586.1241978,1345735617,1962576203,23286824,277981,6673344,474290,55407,83385,23460602,6256,4819,3595,166265,282047,399544,0.6856985298
586.4246153,1359576565,1996880802,23668065,499032,7779168,471839,118078,69435,23511522,7115,3055,3422,163006,252455,472613,0.6808501357
586.725009,1351646555,1969304423,23442036,572464,7386468,468576,147594,128018,23479730,6424,3080,3079,147534,198985,444449,0.6863573449
587.0254322,1354461755,1997960114,23509745,376934,7979671,465889,121445,111851,23366014,7724,2884,3699,162044,204015,332461,0.6779223196
587.3258393,1356757316,1988820429,24071648,353116,5144650,433975,40926,31201,23843095,7017,2875,3524,165429,225078,433847,0.6821919648
587.6263077,1340097164,1932139105,23312463,873638,6997532,451273,71963,68327,23610425,6239,795,3500,154377,586762,1332767,0.6935821342
587.9267241,1347457384,1957830037,23460128,660262,7414683,466696,98784,90932,23577547,7548,2915,3159,178525,564574,1388545,0.6882402244
588.227152,1338497942,1926916708,23400366,436870,5432219,480074,81033,40201,24004498,6702,2950,3588,163129,240211,520112,0.6946319664
588.5275629,1347705319,1939438055,23404513,355197,5481909,452568,94528,92986,23498823,10475,7063,3626,175420,204533,380022,0.6948947483
588.8278203,1355609757,1984463578,23833339,273014,5625453,439762,62457,112007,23392240,10769,8886,3925,164378,216701,414831,0.6831114322
589.1282265,1350987793,1997721631,23460839,265390,8082159,458376,134971,72787,23036531,7294,3734,2401,159071,169866,421906,0.6762642863
589.428639,1357887578,1997408658,23735504,243069,5826152,459678,87803,94178,23233993,6775,2911,1930,156236,215185,291338,0.679824618
589.7290456,1357328518,1982806113,23648960,557278,6713857,435449,122411,108445,23467889,7424,738,2182,159690,224361,451888,0.6845492906
590.029462,1344905404,1982569115,23958469,244535,5285841,427798,80377,47050,23517806,12309,9080,2981,188358,206357,413723,0.6783649527
590.3298732,1341963341,1978123054,23409620,561196,7333798,453507,84997,116750,23335712,8391,2998,2921,153073,214535,433945,0.6784023564
590.6303038,1348011584,1964001407,23600743,460688,5186539,445250,70111,47465,23893299,7054,2918,2576,161727,239708,497647,0.6863597853
590.930716,1362161868,1991909426,23505628,596777,7030023,455407,67819,50732,23649458,6763,3048,2558,177223,545929,1310704,0.6838472926
591.2311922,1359181172,1998153432,24130590,274910,5379702,448633,60589,116559,23517224,10792,8796,3363,158368,209979,412081,0.680218621
591.531599,1346489061,1958013550,23724752,589852,7048212,464041,94184,73604,23887241,7640,3362,2707,161944,241610,444701,0.6876811762
591.8320166,1346296509,1949599359,23180492,282668,6155791,473260,93406,55629,23601464,6936,3220,2293,154995,224377,476528,0.6905503445
592.1324214,1358194765,1977779503,23619762,550141,7255013,446916,78637,112217,23644536,7598,3115,2484,168393,214360,434306,0.6867270911
592.4328389,1352199188,1967675175,23376795,624956,7485353,455030,56837,54968,23615890,8035,3156,2825,175187,570490,1259760,0.6872065091
592.7332563,1345452369,1966176119,23550844,354233,5766875,461511,85920,50628,23795276,9370,8328,3178,213162,252287,542378,0.6842990086
593.0336852,1347051490,1946259073,23658017,306797,5102660,467034,91294,50464,24149710,8233,3137,1984,154120,206220,503355,0.6921234222
593.3340789,1357755098,1965318580,23506695,510495,7873294,502808,132777,72945,23377839,7193,3369,1888,131611,236714,468182,0.6908575087
593.6345987,1306226105,1952007203,22909609,598860,8521319,644483,142231,91562,22957363,5602,1822,5439,187639,276364,662546,0.6691707402
593.9350036,1296463401,1946585838,22803425,557896,7287696,617027,91084,101656,22983400,4196,3989,6402,201465,653889,1473663,0.6660191273
594.2353989,1317483106,1985302682,23869764,253965,5645037,514404,90908,101308,23660096,4796,5479,4265,133725,176066,297829,0.6636182573
594.5358042,1339933234,2017511201,24363031,272950,7420887,512260,136755,130200,23540623,11339,3474,2924,106982,154805,280709,0.6641515712
594.8362186,1336562759,1988574781,23559079,612700,7857887,397464,67459,46462,23858126,5737,20752,2347,126079,528302,1209150,0.672120944
595.1366232,1331631801,1981885358,23771220,454191,5580130,367778,105733,122411,23825319,7034,1381,2374,122903,244307,452503,0.6719015283
595.4370357,1333900823,1982826873,23841208,477189,5987834,413599,80200,103193,24259461,4259,3272,2167,102900,181030,367958,0.6727268231
595.7374479,1344340961,2011756788,23900653,639598,7656754,356030,66732,89957,24164549,3381,2912,1930,83951,520919,1304997,0.668242289
596.0378667,1342410719,2026552100,24278250,289654,6209625,423072,138997,134476,23741126,6012,4208,2227,95936,165611,211943,0.6624111559
596.3382685,1336978496,1967462229,23552865,553649,7336914,417320,51600,37001,23947182,6864,3439,2376,136046,571623,1469758,0.6795446826
596.6386818,1337845459,1974829565,23491072,326372,5711070,436978,49223,105212,23857161,5881,5538,2683,108480,188444,331051,0.6774485671
596.9390941,1344838992,1963037099,23915894,506549,7220009,398882,87841,82769,23773056,6546,2969,1933,100695,184182,441007,0.6850807826
597.2395174,1340049677,1966479439,23801355,407180,6097277,353274,84803,137048,23707849,3526,9975,2956,127102,583632,341120,0.6814460657
597.5399242,1337434357,1986189995,23756508,609424,8134559,346446,90762,82019,23610391,4853,2539,2026,91693,186718,440838,0.6733667778
597.8403472,1330644094,1946864448,23348422,596265,5844367,325461,86634,89742,24053986,2939,2509,2512,111518,618749,1406588,0.6834806067
598.1407595,1334080523,1962131273,23721468,334418,5574036,314260,111358,67020,23732514,4519,4483,2345,90692,103460,375192,0.6799140003
598.4411767,1338182104,1996474938,24414924,578973,7305741,348265,109132,83728,23857920,5024,2590,1927,89262,168580,405615,0.6702724279
598.7415805,1338095138,1977407608,24199168,297201,5149099,323663,106989,107093,24146700,6664,10232,2047,113776,321927,371654,0.6766916101
599.0419934,1335512202,1989611528,23855342,618670,7983840,342939,139793,129472,23728582,4146,2458,1819,83039,108749,282016,0.671242694
599.3423982,1340742567,2016198607,23793330,483839,6480039,324476,66392,104224,23530852,3947,2809,2257,90854,173639,411051,0.6649853652
599.642807,1303674768,1811386049,21891974,620770,5635397,375856,84975,96863,22827704,3698,2587,2903,108770,648529,1490795,0.7197111674
599.9432145,1321024860,1946564299,23388535,522331,5555958,341069,90008,66445,23374371,7981,13285,3038,118158,268768,537193,0.6786443482
600.2436317,1325855619,1938838831,23459563,685230,7487397,330976,140457,80684,23624822,5006,2491,2053,87699,113293,435778,0.6838400376
600.5440363,1328200683,1992503109,23876624,530481,5836911,325827,79633,106155,23603029,4453,2789,1819,68466,99631,354993,0.6665990517
600.8444507,1333046053,1965972476,23538629,587545,5756590,324936,104265,116799,23807988,4036,2925,2566,108008,630866,1419359,0.6780593672
601.1448527,1332579456,1974340139,23859651,490872,5420188,342688,145619,150889,23550670,8250,1050,2426,92629,158928,357548,0.6749492804
601.4452521,1335319770,1978816668,23462411,502757,8882125,361928,133691,42105,23719450,2272,3057,2052,106031,192013,1353406,0.6748072177
601.7456542,1341331935,2019415400,23257702,464621,8319223,385278,52036,48413,23619823,3387,2421,1957,104511,178630,372680,0.664217939
602.0460763,1330915310,1965195667,23580764,286443,6326526,409357,88218,176167,23468344,8214,13129,3037,113323,210388,292755,0.6772431531
602.3464824,1340787291,1934353726,22979502,901903,8746372,493004,104235,108901,23352103,5079,3241,2133,135025,570825,1515216,0.6931448333
602.6468939,1331397377,1957555300,23378555,368689,6292308,435646,149798,159965,23542611,9838,4868,2630,98327,175158,307505,0.6801327028
602.9473009,1334295219,1976617027,23807623,365148,5456220,383996,73745,66250,23736495,7366,13517,2777,110862,175631,285732,0.6750398285
603.2477114,1348554874,2005384358,24056674,496465,6770733,393848,114122,114872,23783773,3404,2904,2246,92214,196968,247336,0.6724670354
603.5481197,1335450477,1946492213,23409400,541926,6572561,409131,109476,142731,23430058,8626,41484,3146,131504,169560,319235,0.6860805649
603.8485365,1338426265,1972843391,23942880,305243,6287975,349141,118945,192004,23568106,10948,16216,3532,99359,116156,214563,0.6784249936
604.148939,1335737082,1957987349,23624898,1020898,9064386,346551,153372,134024,23547259,3430,613,1527,107204,222071,521800,0.682199036
604.4493601,1327987332,1948635995,23292537,685767,7986366,364811,100108,141360,23892335,5093,5701,2448,97756,249860,1124987,0.681495844
604.7497629,1336757195,1950652564,23740170,703698,5932585,355388,89114,145716,23861573,9182,13401,3028,106111,244454,535182,0.6852871801
605.0501699,1327727465,1927356664,22734409,784874,8907054,504102,161979,77182,23351933,5452,3180,2071,105443,136179,1470660,0.6888851917
605.3505725,1340300097,1993302318,23865846,375944,7629685,486422,170071,159122,23205689,7577,3809,2306,83034,157579,359083,0.6724018153
605.650986,1335705232,1952250851,23191304,692817,8671945,377481,109418,108447,23472900,4644,3864,2267,130662,778244,1640377,0.6841872966
605.9514069,1332503232,1916491168,22859281,693341,8852336,461514,141314,204855,23109074,4049,3649,2053,84334,205064,376696,0.6952827408
606.2517719,1327683901,1960001529,23542974,347193,6025143,365749,112107,124562,23760772,5284,33951,2113,113427,172486,218747,0.677389217
606.5521449,1320092983,1953342837,23472744,492163,5721629,347740,107473,118939,23739027,4580,16308,3328,128961,746265,445758,0.6758122322
606.8525781,1338420608,1965696839,23250795,777527,8342547,363474,212452,212900,22953416,5435,5793,1934,89021,116972,212253,0.68088862
607.153005,1331841710,1987704828,23657195,541608,6097944,348992,148609,162022,23486081,10199,13462,1351,93095,184125,367297,0.6700399834
607.4533974,1327684365,1942596481,22663052,836077,6557362,503018,115980,117366,22840818,6206,5828,2479,131879,653017,1659333,0.6834586483
607.7537974,1323921693,1965171404,22946297,947922,9066369,441463,130290,112608,23163087,4336,3520,1116,115722,252445,595451,0.6736927325
608.0542289,1346622811,2024304393,24094114,404996,8627620,376081,131371,132755,23856690,5006,4374,1251,91618,204326,336759,0.665227431
608.3546199,1347073720,2028865285,24150495,520492,6906959,323476,136036,212182,23788202,10490,16091,1552,94636,140799,325465,0.6639542457
608.6550485,1346794205,2031371584,24061317,511010,7531538,333188,83453,181521,23807611,9598,14076,2082,106550,159813,444545,0.6629974622
608.9554778,1326393950,1991398135,23766863,518843,6359981,378348,112875,123748,23872851,12534,15823,3014,187042,276358,407481,0.6660616612
609.2558121,1327237652,1990658293,23897594,409734,6291371,378779,149173,172563,23609740,7123,18832,2222,156082,646522,297167,0.6667330383
609.5562161,1332845950,1979004127,23428306,620923,8522750,373234,81561,70819,23713357,6192,4338,1693,128944,523917,1510163,0.6734932645
609.8566255,1336115743,2017226544,23443709,524177,9362490,399617,136260,121728,23711920,5466,6404,1826,97435,204343,1426173,0.6623528463
610.1570209,1333159313,1965248507,23097113,1003332,9172878,404523,203331,219075,23437800,7014,6485,1444,146452,293517,508771,0.6783667858
610.4574412,1325479422,1944806317,23158412,881043,8215446,435177,199826,191641,23567249,9503,3901,1209,115446,247709,514426,0.6815482912
610.7578449,1335807981,1989228641,23353289,899593,9051429,461516,204482,212877,23404673,7399,5079,1206,102964,176861,374352,0.6715205851
611.0582684,1337046330,1987973962,23315132,900147,8988181,447164,187712,221644,23623851,8870,4249,1387,115411,198531,422622,0.6725673251
611.358685,1351055611,2041433768,23765794,624735,9611849,393167,88767,154900,23959329,4826,7346,1973,101054,548094,1487088,0.6618170191
611.6591036,1340267628,2004699282,23421943,1096325,6905903,412669,97824,153362,23446267,6895,3434,2274,127959,665844,1570915,0.6685629311
611.9595098,1332806195,2005666776,23548556,769626,6902063,370287,135028,154005,23774909,13783,26144,2654,164375,544222,511163,0.6645202538
612.259822,1324634169,1948376925,23081008,599769,7060245,439834,99194,114113,23368039,13315,18028,2365,169857,311514,596966,0.6798654572
612.5602242,1327496435,1983059395,23360786,723443,6654546,464061,104231,175340,23151606,13816,18718,2553,132385,287973,712223,0.6694183938
612.8606285,1337172706,2032452980,23975486,669168,8636500,446530,184338,249382,23278930,6616,6927,1345,86191,145687,167415,0.6579107705
613.16104,1330115980,1973370319,22956696,889748,9156824,434122,205335,219174,23310040,7708,3776,1648,160398,314262,567256,0.6740326269
613.4614411,1326757622,1975669013,22711059,1109391,7586516,402683,172943,224841,23551046,2070,674,1027,88372,220280,522853,0.6715485303
613.7618597,1327148127,2053099229,23062919,490786,6311178,359493,35767,927,23510504,1531,536,740,85735,385823,1029520,0.6464120722
614.0622711,1334621895,2079497971,23436949,317777,5011711,344101,21228,921,23560020,2100,458,1222,88642,169279,377594,0.6418000467
614.3626914,1324117063,2029950809,22892000,287788,4630063,284058,12806,1530,22958288,6043,6588,2193,137695,226774,341223,0.6522902216
614.6630953,1331748227,2056457822,23363984,118085,4799699,413417,64849,34606,23311041,5013,5621,1435,72818,116730,212310,0.647593261
614.963497,1341409960,2097195153,24129298,85598,4407015,395257,48289,61379,23640538,5456,2316,2004,44661,99579,184302,0.6396209519
615.2638166,1331146852,2037460832,23480043,369921,6230791,425579,117235,97092,23226052,3844,506,2290,69220,98393,211573,0.6533361678
615.5642206,1335118858,2070976388,23504438,324956,6003425,318745,53471,54434,23503527,2438,464,886,42098,124468,208892,0.6446808692
615.8646208,1328029269,2015040468,23237901,412161,6367946,421121,100568,99665,23589030,3269,476,1713,54760,170473,353865,0.6590583614
616.1650276,1341898401,2076426686,23427016,441283,6765421,473416,97328,78823,23079434,2433,590,1797,32314,99944,207777,0.6462536867
616.4654388,1338183548,2046073375,23559352,149490,5182295,476140,95224,92367,23298070,2486,437,1342,52851,117566,193222,0.6540251999
616.7658508,1321122560,2011399745,23233400,131643,5032567,376994,63563,76656,23113045,6988,2652,2328,104944,222486,324293,0.656817504
617.0662623,1334658044,2066221027,23478580,128507,5126678,407679,123358,103165,22921984,5429,668,1279,45159,110497,218003,0.6459415651
617.366664,1340055419,2090415076,24049453,81521,4399352,357137,77847,65692,23612920,4441,455,1354,40442,110813,208149,0.641047529
617.667075,1332813338,2030277504,23300177,375431,6545099,362306,101168,102466,23220654,5101,425,746,50549,155434,262498,0.6564685544
617.9674879,1334008304,2026071639,22885349,231148,6597219,356048,56017,66080,22943812,3899,515,689,49997,167796,255466,0.6584210935
618.2678206,1326610885,2049985139,23022476,545795,6927818,432700,115259,106148,23042150,5194,524,1336,42885,115978,228599,0.6471319522
618.5682723,1334363152,2046652422,22936415,423446,7205453,397087,99259,71745,22880351,4507,455,746,56357,161199,280174,0.6519735045
618.8687217,1332039636,2037672525,23297797,443127,5586648,319565,45365,30068,23500325,3730,416,1021,49415,185180,398939,0.653706432
619.1691475,1326719670,2035214413,23164194,107389,5037797,308133,12635,899,23442186,3592,3173,1884,80269,464093,500726,0.6518820138
619.4695955,1332173112,2076999610,23208686,124039,5407498,307276,32691,71248,22811525,7491,5296,2270,49952,142243,227366,0.6413930487
619.7700307,1327141574,2045262477,23038739,234289,5897130,318372,96934,100197,22764494,5117,1643,806,35154,124683,227874,0.6488857
620.0704736,1334403359,2064587712,22972396,378781,7059349,286844,85046,41918,23264175,4108,797,1300,38102,111431,299447,0.6463292168
620.3708535,1325437530,1999933328,22552809,227646,5888190,278882,16256,961,22880641,5644,4251,2652,104370,241441,376743,0.6627408581
620.6712614,1337531037,2069111252,23395695,218276,5167743,288990,99445,98735,23050784,5701,2088,554,39071,119270,207811,0.6464278012
620.9716654,1334701460,2053587397,23245135,424956,6266221,278704,24244,3113,23438430,4191,1575,608,40784,408877,979485,0.6499365267
621.2718146,1327819793,2005919725,22943196,154502,4972394,317808,116662,81636,22644871,7675,1251,549,53300,135130,229671,0.6619506137
621.5722468,1336341164,2057231586,23386373,356598,5599737,283238,101319,68771,23110544,4633,663,857,32365,88503,283187,0.6495822702
621.8726465,1332435771,2079972014,23603209,129330,4816858,270286,33196,37442,23342689,5556,4524,1771,72991,451390,275600,0.6406027399
622.1730486,1332005549,2044566755,23329773,276657,7046299,274114,90313,79635,23232588,4549,720,698,39652,103442,211257,0.6514854777
622.4734709,1332530469,2013596335,23102450,431825,5735700,270165,35229,30740,23414306,4312,645,823,46547,214710,414322,0.6617664354
622.7738835,1322620897,2012235806,23099005,119140,5358991,295210,17984,3873,23288086,6580,5408,1861,94292,181084,310255,0.6572892168
623.0742979,1327055441,2060057695,23161213,343409,7320841,313482,119010,96432,22809822,5160,726,877,41620,128618,242386,0.6441836286
623.3747084,1338100149,2071098088,23305518,439725,6705573,318511,80745,69371,22870642,4545,684,623,38291,135960,285985,0.6460824607
623.6751182,1324798984,2024174818,23057977,293903,5426971,289446,27682,2037,22814949,4577,3037,1776,99271,501231,955008,0.6544884227
623.9755312,1327832182,2046120183,23182644,355486,6740113,303557,112000,85227,23015727,5214,762,674,33679,94368,196051,0.6489512166
624.2758293,1323547045,2024766461,22860218,522204,6013398,294597,86253,32579,23029711,3837,784,1319,49034,151839,448354,0.6536788664
624.5762436,1328929514,2051528202,23421610,62011,5369609,275626,65975,71705,23083090,6251,4162,1843,64252,163255,210200,0.647775406
624.8766534,1334790031,2033692879,23228435,442216,6732377,291662,43062,39870,23425775,4233,711,864,40680,431496,951036,0.6563380561
625.1770711,1327169307,2028281552,23286512,223611,5399075,269998,40007,38626,23285033,5546,3148,1643,65646,186731,368312,0.6543318928
625.477488,1334105453,2055924381,23429372,570187,6734500,308624,126529,82611,23036304,6523,687,2044,49080,102590,326085,0.6489078418
625.7779043,1337217867,2068253931,23474379,225485,5092909,316041,41455,86980,23344689,7171,5520,3805,80965,147728,310407,0.6465443372
626.0783116,1337603203,2068559587,23500745,376888,5359582,343877,76486,74637,23538380,4376,684,2002,44955,109250,213039,0.6466350843
626.3787263,1337073173,2061108771,23378397,303656,5728172,359894,50779,39196,23504104,5686,4299,2640,69008,450026,1019268,0.6487154835
626.6791324,1336201302,2060531218,23183856,641400,7103882,375067,65482,50961,23202101,4689,744,2116,46055,219178,1098601,0.6484741849
626.9795456,1328525820,2085517995,23669434,285428,6699692,324243,98109,92951,23316095,6913,2326,1951,52916,94876,186970,0.6370243859
627.2799631,1329113343,2033086241,23261457,371066,5365029,326174,45562,39271,23555202,5287,2373,2447,57245,163945,378151,0.6537417431
627.5803642,1328241469,2037382416,23487434,239198,5580956,323567,98365,88577,23605824,6149,812,2639,82584,110531,260848,0.6519352766
627.8807659,1335124212,2042569922,23430877,238218,5165218,332962,54413,1773,23290382,6254,6296,3415,131874,173919,321234,0.6536492081
628.1811713,1336495753,2076745080,23818670,342751,5522697,347056,76048,74029,23551328,6019,612,2086,93301,124360,292174,0.6435531091
628.4815723,1338680980,2081571427,23757448,222824,5122714,352193,55488,76235,23271277,7752,6552,3172,107303,110515,179817,0.6431107588
628.7819813,1338245600,2067789050,23713172,262191,5272395,342843,32195,29215,23490680,7251,6044,2822,127642,499139,367559,0.6471867138
629.0824033,1334296163,2049116168,23561738,578373,5556961,381767,87145,77760,23457182,4598,717,2904,106855,440637,1027345,0.6511569153
629.3828127,1333541692,2028933334,23802875,88283,5117082,375438,46482,40452,23626950,7287,2521,2899,127928,147862,337050,0.657262449
629.683211,1329428536,2011334747,23369481,476859,5585072,351055,44154,36625,23881907,4222,3064,4264,184713,568785,1167196,0.6609683137
629.9836143,1325049821,1983882256,23046969,549574,6936349,382044,157719,76499,23382890,6241,2432,2720,102776,103664,1115873,0.6679074915
630.2837712,1339914375,1999686920,23350410,189531,5556731,366765,50110,34333,23429871,5583,2476,3183,134410,185517,395171,0.670062079
630.5841861,1339436404,2000127370,23276764,466320,6907361,373704,109949,95759,23219034,4381,2094,3045,112937,190924,292649,0.6696755537
630.8844274,1320366592,1996308636,23166837,324568,7067271,467519,117303,97331,22953812,6922,1258,3845,134177,159954,320419,0.6614040375
631.1848288,1300094054,2000722083,23288890,173479,5438788,572717,70717,70873,23022037,8322,5555,6438,200014,227345,381289,0.6498124177
631.485245,1353852163,2008135093,23182667,637608,6695252,484771,134022,117255,23219053,6184,670,2442,120181,213485,420512,0.6741838075
631.7856678,1351177327,2018723698,23720722,453361,6871015,482276,134368,161151,23205930,6890,2561,2081,103573,159185,265541,0.6693225667
632.0860937,1349660543,2006498541,23284646,221470,5929388,457544,67851,58493,23220471,8573,4379,2832,122053,233882,425021,0.672644667
632.3865214,1340809024,1978428256,23449142,414483,5076650,487176,77468,41492,23812796,5160,2574,2382,112326,235199,426783,0.6777142512
632.6866168,1354523921,2002080459,23658891,108411,5115322,460004,119398,101670,23398801,8387,5406,2521,104468,162803,289313,0.6765581847
632.9870252,1358432346,2001574288,23390702,426931,5886459,472904,64788,42576,23318322,7590,4685,3875,148815,278372,519728,0.6786819526
633.2874579,1309517874,1962114748,23085283,384993,5743433,563187,119611,83051,23091781,7136,4387,5064,193771,247762,565292,0.6674012696
633.5878145,1312246105,1916181743,22684598,165811,5744364,581729,47890,39835,22484545,9240,8377,5702,211512,277865,476205,0.6848234046
633.8882199,1351026925,1921876441,22649609,551797,7239981,524922,59182,6176,23202345,4645,711,1913,100571,542097,1308239,0.7029728323
634.1886556,1353761593,2015126088,23739784,221732,5308963,448365,92050,85155,23402814,6515,4385,1926,119794,214812,266949,0.671799944
634.4890621,1352238115,1998621701,23459209,419336,6628591,459510,81175,3090,23601593,6492,2700,2373,131727,232400,1249130,0.6765853259
634.7894764,1356146270,1996685040,23411144,499764,6874950,471314,104400,105015,23584193,2871,717,2005,107399,217401,402686,0.6791988936
635.089885,1346994798,1983527125,23370697,378763,6960638,454431,110500,97725,23729354,4564,2544,2567,117408,209230,304053,0.679090687
635.3903038,1348247870,1973381642,23315487,269340,5561294,474013,65707,44716,23433116,4279,2499,2230,110278,224434,389787,0.6832169922
635.6906945,1358032078,1994835599,23213959,512167,7356354,486603,124395,102066,23276497,3078,735,2335,108197,180178,244852,0.6807739338
635.9911092,1344198663,1969221866,22974506,207255,7900281,474496,107779,96297,22969693,4822,5322,2288,107480,241125,283166,0.6826039697
636.2915121,1338756271,1960178907,23208395,442071,5651919,501866,60380,56248,23361326,4154,2965,2629,119577,224794,381820,0.6829765723
636.5918088,1297156023,1964808708,23165892,431270,7019623,567726,151372,127326,22916339,2720,2482,6227,157842,239890,435024,0.6601945613
636.8921924,1260261418,1837178112,21852369,105618,4616349,528339,43815,95425,21778051,9406,9630,4907,126115,194622,286314,0.6859767215
637.1926363,1354276645,1997897857,23317174,408245,6419262,480536,51634,46095,23167914,3008,739,2392,120376,244477,423822,0.6778507921
637.4930434,1342359351,1977319520,23556424,306388,5259111,489138,82634,145666,23520239,7083,7120,3080,106920,202308,332948,0.6788783186
637.7934449,1341094277,1982964517,23375986,304204,5211182,530402,114715,114084,23346342,6569,3116,2782,103709,236437,314820,0.6763077531
638.0938605,1352818560,1983769832,23346117,286987,7227235,500585,112529,84450,23100729,4963,3108,2899,109460,241102,469441,0.6819433072
638.3942793,1355273010,2002248298,23555722,414912,5567046,491027,62040,87822,23308932,3916,2442,3097,110170,253503,470978,0.676875596
638.6946863,1359605218,2005992457,23413282,566615,7622390,510766,126714,69871,23325794,3233,2589,2941,114174,256323,459721,0.6777718497
638.9950975,1350020325,1942441481,22967169,760503,6886275,521513,177055,156034,23259449,4471,509,2301,107364,252805,480109,0.695012096
639.2955318,1342375761,1928461123,22862943,971671,6825247,511853,74773,64894,23766524,4766,2555,2614,135211,584866,1250130,0.6960865039
639.5959475,1353162581,2010299744,23676717,266350,6126465,535854,84474,90245,23509247,3865,2498,3051,125026,228326,334008,0.6731148353
639.8963543,1349963429,1983464752,23303161,353056,5919480,517923,93867,86287,23425443,4731,7863,3680,155658,658189,477783,0.6806087316
640.1967687,1331729960,1949295694,23047819,520233,5776267,522960,129954,111683,23169030,7524,3444,3025,112202,244874,467028,0.6831851956
